0.218336,0.0339392,0.0452279,0.229532,0.218168,0.263174,0.316393,0.216873,0.702458,0.706952,0.435436,0.624156,0.62815,0.973971,0.311491,1.05444,0.290502,1.21085,6.09804,4.49789,1.01159,3.5197,2.99141,1.41225,0.517507,1.49509,5.26546,2.07069,6.51331,0.769807,2.08084,1.26938,11.4711,17.9212,56.5348,32.9391,59.5169,19.6817,3.47837,18.1582,13.2612,0.0772973,4.51358,0.668092,8.31942,4.71674,2.33471,3.67082,7.48189,4.79426,7.09461,9.14558,21.9824,7.20353,9.11893,33.5237,29.2035,11.5181,6.51939,3.89148,2.14816,37.259,26.7244,12.6188,7.28518,0.05472,6.88751,38.9053,51.7083,40.0114,53.9279,61.3833,45.0751,29.1569,18.462,47.4818,64.3838,23.9173,1.67754,7.43588,30.1436,42.1398,71.1201,113.862,68.4736,14.974,22.3343,15.0822,2.69096,27.6194,50.9733,3.24319,18.6738,12.6148,41.9842,42.8018,36.7892,46.9042,27.3547,33.5487,17.8925,3.58824,26.146,9.43432,17.8948,37.6932,120.021,180.322,129.987,53.636,47.3461,21.7403,53.1571,130.275,72.0202,41.0364,1.10666,25.8404,31.8031,15.1749,27.7934,10.1682,15.9615,51.9237,57.2764,33.8351,25.4136,49.712,87.0353,47.5516,158.317,254.16,230.784,134.07,181.4,299.767,242.031,257.168,191.793,293.477,250.588,13.2537,141.03,354.825,298.256,58.9451,411.179,424.598,32.4509,28.1997,57.9689,23.4489,65.5761,81.8209,33.1961,53.4422,55.5361,17.3059,29.5576,148.79,204.925,351.124,384.115,260.068,96.6377,129.864,344.324,101.719,6.61677,61.8231,126.832,45.3131,29.0737,9.06768,64.0832,64.226,276.133,433.905,195.104,118.969,231.871,349.14,138.783,6.28885,73.841,114.456,12.8409,47.9993,60.0829,230.947,201.811,50.44,32.2111,122.055,96.8324,66.0591,5.75155,119.802,74.2011,98.0835,192.596,238.364,174.491,69.1796,317.128,415.656,253.367,165.382,195.276,172.69,77.8929,8.35983,12.4878,11.3038,15.7099,38.725,169.5,184.218,218.39,180.411,25.4618,16.2183,116.726,237.384,444.185,453.571,140.369,7.12047,18.8846,70.2951,102.465,122.447,66.1543,105.95,32.499,66.6865,87.7316,44.808,40.266,2.43334,1.84142,83.6371,74.4863,71.3779,340.227,513.417,370.099,153.785,48.5853,103.588,197.398,131.92,77.4501,40.0097,49.2619,183.911,
0.0221086,0.227099,0.371572,0.250357,0.132965,0.19988,0.283318,0.219934,0.587315,0.886612,0.461734,0.106708,0.136004,0.440719,2.79795,5.03324,3.57735,0.927352,1.55337,2.14122,3.12483,0.865697,3.04647,4.76052,1.7809,2.89344,4.19197,2.49302,7.01724,8.66431,0.265794,9.01362,25.2298,27.2143,15.4198,10.6303,9.40582,0.432533,7.04632,8.45807,0.609929,11.0332,5.91611,4.63873,15.7292,15.3951,6.06767,2.58758,4.94358,4.22342,5.29426,13.9135,10.365,4.98512,10.2404,15.5082,9.65152,6.78546,5.27237,12.0716,15.6152,65.3107,71.3733,47.0388,20.5341,11.2983,10.8986,1.14218,15.9418,2.09043,35.8167,9.04965,0.0771566,5.38762,12.0702,60.4539,60.9516,1.46393,8.62319,13.3504,9.29743,1.72817,22.6665,5.49974,12.3429,45.5092,44.0982,12.0711,1.65322,38.2902,114.718,42.3632,14.0342,35.5528,30.937,0.563293,52.2463,68.3133,59.0353,99.1313,74.6441,40.3845,36.965,2.10928,35.3983,58.1129,27.3127,11.788,32.9351,100.636,33.9621,16.6964,42.9339,138.972,130.264,11.8138,11.2427,21.3724,5.16362,3.42542,6.59028,19.706,54.2343,99.7312,23.7338,51.2113,84.5183,9.8387,51.3038,92.2571,130.062,75.2659,35.8421,73.6106,95.1422,57.4053,28.6908,221.44,156.692,165.097,226.168,110.116,54.6361,150.173,53.0445,187.979,541.666,594.825,274.584,129.461,177.831,222.05,114.729,98.1508,177.638,220.385,206.855,293.748,219.592,71.0418,2.55587,12.8256,44.8102,20.4894,139.797,506.719,242.529,14.9815,199.808,92.7279,129.464,108.874,104.259,153.328,207.122,174.229,143.212,70.4187,160.233,164,209.158,55.171,12.6405,56.0071,32.4427,216.871,186.713,167.993,267.225,291.112,161.914,171.469,212.967,262.617,193.366,160.009,15.6487,82.9598,189.402,175.532,145.841,54.4239,4.27339,77.2135,172.327,113.07,96.5492,139.611,35.2299,4.96153,56.617,84.0637,25.3259,62.6094,145.968,253.61,244.058,132.8,178.585,167.911,79.6415,148.947,65.0257,113.192,84.7546,11.4865,102.445,57.4972,95.322,456.744,777.318,395.439,155.579,161.772,54.2396,82.2338,26.0875,39.3776,46.5679,99.2841,91.5818,50.512,25.9846,82.7533,24.9093,36.9276,86.0208,101.372,372.46,149.154,21.2786,37.7833,13.4021,79.2803,192.49,94.1231,
0.027158,0.0704116,0.0869955,0.0291034,0.0143032,0.0664255,0.113152,0.0293646,0.0201546,0.291411,0.936277,0.718854,0.826348,0.28999,2.79955,7.48829,2.29463,0.373529,2.26792,2.7709,3.82967,4.55012,6.2991,7.17478,4.04323,2.89246,0.02916,4.23339,12.8145,14.964,9.19477,13.4378,16.4905,14.0624,4.39546,1.15752,0.545236,3.9062,2.29889,5.73403,6.9757,6.39164,10.1818,17.5472,14.3424,10.1199,41.2457,26.2391,1.06907,0.0528402,0.430596,6.10022,24.7822,27.3043,16.4071,13.9032,8.15852,31.8063,80.3685,60.6017,31.9792,11.3808,2.03066,9.89341,4.15035,4.41347,3.31974,17.8865,46.1696,45.1851,58.4193,92.1278,86.3266,65.1906,63.8559,99.4065,51.9987,17.1565,22.1384,7.37793,5.33357,1.50547,16.7196,12.3707,9.39118,68.3172,66.6514,34.9692,54.4031,115.95,100.298,22.6884,15.9887,16.1895,13.6775,67.619,72.8462,27.5357,63.0767,34.9865,13.4139,31.0363,34.8801,38.3039,116.108,145.569,37.7568,12.8633,44.076,122.247,120.239,36.7385,29.2832,81.5102,28.397,8.62258,30.3356,7.38347,7.25765,27.1329,27.3704,5.60081,4.10186,36.5876,47.5149,65.6165,84.0683,22.3395,9.05318,9.98736,3.15358,34.3752,28.8764,9.15929,19.4723,98.527,131.15,72.3042,23.4849,26.8867,0.588906,70.6936,68.9625,33.6452,39.9768,228.524,124.566,31.344,71.3259,2.87431,8.63955,85.1124,91.287,60.849,123.333,178.215,157.421,300.789,65.9728,58.9498,112.63,138.652,89.408,132.932,125.317,62.8635,145.482,244.204,383.02,382.506,137.659,12.4594,13.951,8.22215,19.0057,52.6757,3.02916,40.4266,129.766,327.051,359.31,176.76,222.907,289.151,298.054,245.659,156.362,157.411,75.6758,59.8483,141.906,123.724,143.171,269.745,40.7005,118.091,284.565,127.288,61.872,26.0586,2.31296,28.0593,93.8994,150.055,106.542,139.206,103.75,8.60113,39.3634,24.4018,37.8417,109.717,187.348,172.419,43.175,100.42,119.527,47.559,205.311,264.267,14.1832,175.96,288.418,112.185,2.55438,59.1896,128.597,63.9252,145.784,118.27,89.5597,89.5205,148.314,442.69,610.4,341.232,156.295,148.824,121.663,105.647,36.8685,1.56116,13.4432,66.5283,170.646,137.681,134.952,323.214,279.418,266.786,123.435,44.5388,94.0062,127.615,393.995,507.189,
0.23909,0.0426972,0.0514815,0.033201,0.0224774,0.164647,0.187642,0.19012,0.156362,0.609654,0.364827,0.461109,0.745253,0.999134,2.59338,1.69612,0.79395,0.628147,1.81106,0.464881,0.0437549,0.0569721,0.197698,1.91513,9.80782,2.73539,2.56766,13.21,4.97827,1.50487,2.08503,0.621911,0.205493,0.604721,4.71338,9.76648,11.4952,5.7478,0.545466,5.01638,4.15592,0.890632,3.1688,1.94708,5.46094,38.9353,36.4929,11.5484,14.9483,12.7028,6.19609,1.1403,28.5046,75.6405,88.3363,47.6203,20.984,40.6588,49.7192,15.2255,1.37891,4.21915,24.4583,47.4272,24.871,5.60308,6.28507,14.1994,31.156,11.6703,18.5112,53.8461,3.09279,43.1505,6.86588,28.7751,35.5277,21.3526,27.3795,43.2816,39.2113,9.91497,1.70835,21.8576,14.2639,14.2135,41.6929,21.3723,25.0465,11.5142,32.1137,92.0432,82.4058,51.3202,10.8074,80.4413,23.8136,27.9239,88.2329,38.6452,23.6906,3.85715,9.27059,41.7655,22.0698,22.2395,41.5916,10.4967,12.9606,1.00045,78.2873,107.53,109.306,17.8507,24.5112,39.332,58.6722,31.0211,1.10142,11.4854,23.4543,50.5054,69.6311,34.783,9.03748,7.4442,50.0554,75.5709,4.09673,14.1512,18.9399,29.3613,95.1391,175.909,310.149,261.523,60.5279,18.1419,38.9722,68.3928,53.2848,26.9136,13.9042,24.5803,93.1935,214.899,334.63,262.628,35.3629,14.5626,28.6486,5.86973,67.8176,68.9296,22.5552,255.228,402.296,275.396,19.109,11.9274,2.18302,108.462,171.923,16.785,44.3272,66.5771,19.2167,7.42733,17.1126,8.5794,122.124,73.3359,57.0083,3.50992,11.7853,36.0786,34.6833,43.1879,38.3523,110.76,28.4024,67.8472,89.6768,37.8206,92.1566,9.66004,32.6249,40.9327,48.6991,64.0223,171.451,257.505,152.687,179.639,144.956,0.94214,160.767,213.493,103.518,77.8075,194.983,251.989,129.305,247.856,425.389,381.701,158.005,77.0897,50.9059,22.2321,27.2315,91.4241,214.975,45.5402,77.4555,285.918,167.177,92.9188,48.5307,77.6079,240.957,92.8758,21.3051,99.6145,53.0677,29.8312,111.53,98.2463,32.9723,21.1639,77.7727,112.413,154.088,83.0497,4.78814,149.286,107.021,35.5666,45.6198,59.557,12.7578,10.7302,4.45362,1.43054,1.90045,220.688,396.881,82.9165,32.546,85.8043,300.055,325.819,225.295,0.888935,323.09,181.217,
0.0047255,0.138564,0.327267,0.23928,0.109265,0.0101667,0.0439339,0.03286,0.554295,1.4415,0.935311,1.08127,1.61491,1.17527,1.62462,0.610186,0.656852,0.977483,0.538415,0.133778,0.271391,0.724305,1.09744,2.81171,8.68256,12.2815,12.7557,7.51122,2.43322,3.7062,4.56274,1.54263,0.00562871,0.799884,0.257058,0.610836,1.98446,13.4302,29.8136,50.2759,43.3261,6.34151,4.55221,10.4022,1.96834,24.3197,18.6325,1.08428,6.78601,19.2728,6.5329,2.15645,1.33437,2.43509,9.52848,0.441844,3.45984,7.82048,11.9185,2.20956,13.5287,38.6716,48.9931,17.973,2.32603,7.55127,28.8992,42.3236,18.3975,29.9112,41.6095,47.5741,60.3202,41.6557,52.9617,23.8554,10.5217,10.2269,8.1458,10.7235,39.181,36.6584,6.71433,28.2626,28.399,25.716,85.6108,82.9457,36.0502,41.0492,23.2899,54.4739,19.1021,33.9109,98.1102,41.0237,52.9918,36.531,17.4454,45.1517,95.1488,66.9093,85.1099,80.8549,52.9321,83.9757,105.775,69.9559,16.6482,7.78643,46.6204,100.911,255.615,234.32,100.571,31.5784,8.59989,75.0521,55.3449,11.5332,40.1871,70.0663,37.775,37.9461,3.45574,12.787,107.568,155.761,91.2408,42.556,22.9619,6.76424,38.3646,4.37087,36.2655,88.6365,50.9154,6.94422,12.4717,19.9969,6.67203,10.3544,15.6404,3.71568,66.4069,43.8607,49.1561,168.141,189.687,37.3576,0.825447,12.1945,46.2441,27.2388,26.3145,178.724,264.224,38.3686,51.6369,63.0296,9.76789,57.5622,63.3753,6.71039,69.1685,175.775,95.7718,56.6149,51.1573,39.0856,191.817,356.771,265.305,107.08,147.319,100.534,36.7106,1.94751,35.0051,107.026,132.284,8.64912,59.8707,128.434,72.2505,0.360494,50.4598,146.211,264.908,389.361,595.266,435.408,183.844,315.728,339.888,32.6966,34.3763,33.8489,139.423,214.002,275.588,98.624,1.69937,103.49,105.413,106.059,107.632,29.3253,52.5707,28.4842,21.8618,120.513,80.1426,42.5182,184.451,632.75,465.997,18.3553,69.4559,40.5479,13.6215,78.8155,44.793,7.19275,46.8099,21.0204,4.96685,17.8369,30.5077,15.1851,65.2256,250.577,110.624,27.9457,136.733,159.797,68.9387,97.6938,59.8434,58.4243,32.3402,20.2528,70.0995,123.366,160.659,196.858,134.583,29.9691,26.8243,381.772,545.758,85.5504,152.955,407.093,447.578,391.26,
0.0406649,0.00203215,0.117023,0.0864943,0.000500783,0.0438644,0.0793312,0.160951,0.128206,0.410906,0.303568,0.11503,0.53992,1.79168,2.07963,1.11154,0.0950992,0.25761,1.12348,1.50569,1.98819,3.40918,2.07816,0.976309,0.0722319,0.753859,0.12161,2.26568,0.586514,1.04486,4.70928,0.469582,2.40218,5.9771,5.80077,6.18017,8.43225,3.41067,9.06177,5.39645,8.95408,59.069,56.0754,22.3345,12.0019,8.25559,12.3181,33.6343,25.699,5.06832,1.30345,9.24803,12.351,9.82851,5.31616,19.6025,36.2807,48.9077,46.981,12.569,12.2104,8.40268,0.401107,6.46019,6.52462,15.7067,24.4986,20.0045,3.10627,14.8357,46.8696,39.5294,45.4814,44.0673,90.4336,125.092,95.3057,45.9829,0.0407202,11.9507,16.2923,59.19,68.4932,25.6605,1.17806,28.8487,51.6624,24.9996,29.5138,41.3188,28.8174,4.51696,51.9233,142.323,104.591,48.4607,12.8749,0.377887,0.35451,13.801,55.8737,35.8701,31.359,20.9096,8.71994,8.97147,11.331,57.1767,102.888,61.7864,19.0506,46.4118,85.1193,2.69671,98.1398,198.755,202.432,270.576,236.456,166.727,161.037,88.7531,13.3884,6.71003,18.2475,8.08009,56.3931,70.691,20.9206,39.4617,28.0023,35.2103,76.5721,101.12,107.459,143.857,184.706,146.661,106.481,22.2233,24.2575,95.2853,57.8637,4.34582,121.492,80.8235,12.863,76.0752,286.801,164.515,54.8192,80.4903,61.7543,15.2177,25.1181,100.379,83.2988,1.24695,96.3418,113.745,43.7581,22.6536,2.07172,18.5113,54.0108,37.2128,20.6558,31.8806,141.797,220.871,150.355,44.0452,227.641,150.766,177.007,22.972,98.9042,200.547,86.3825,105.868,238.326,181.381,74.3572,4.28153,24.1416,39.5543,6.81497,91.6857,164.242,38.6936,86.2099,181.874,102.962,212.55,338.022,286.664,124.909,28.3862,96.556,102.154,50.8179,4.30644,191.475,426.213,465.225,342.74,137.575,74.2452,45.0805,3.18623,45.6174,68.1416,15.8025,19.24,20.5664,59.566,587.752,570.191,87.1584,14.3298,12.1934,19.1541,95.6743,31.0644,6.79208,0.150374,117.8,337.905,309.873,214.027,302.561,156.403,1.68608,11.6619,10.982,180.286,253.173,162.492,82.9718,108.248,243.508,362.098,260.005,151.219,238.231,124.347,163.394,123.381,245.451,140.923,50.3543,186.78,227.524,71.1577,64.1423,2.9983,
0.10269,0.0828057,0.0744357,0.192905,0.0606126,0.00829698,0.0815038,0.184316,0.571419,0.101879,0.195551,0.725285,1.07082,1.34378,0.988964,2.62089,4.39639,2.8327,1.74762,10.8105,6.90019,1.41016,4.50211,3.84742,6.25351,8.38247,1.45012,10.0289,10.1861,4.87088,6.7972,10.0918,0.396945,8.84344,5.48548,2.93495,5.78302,10.2388,0.621858,4.0431,8.88009,51.3517,36.234,4.86833,1.16314,6.23843,7.83006,2.69079,2.04692,2.14871,1.47956,19.6212,16.8082,13.6123,31.8784,14.8354,8.46409,13.5064,36.2722,3.46343,5.65349,9.96035,1.75257,8.22768,25.0766,23.3663,27.9309,11.5575,8.80328,13.518,10.4661,90.2126,37.2651,14.329,27.0731,43.7356,43.9968,41.3328,2.44572,79.3664,79.1037,27.0977,15.2781,62.4411,97.4784,45.4636,0.354268,15.1177,8.45438,4.05204,27.2611,57.7794,49.5862,16.566,7.4864,70.8794,24.2553,14.8181,34.7129,52.6514,57.8311,12.8095,11.8952,13.7052,5.90665,10.0161,12.942,43.0595,53.2451,12.0231,5.97252,19.3115,94.5517,57.3147,19.5082,68.99,6.10758,46.3011,140.046,41.5417,75.3169,10.3141,22.5182,39.7471,64.9383,14.4985,9.20252,3.89288,88.0246,155.258,98.4859,38.8073,27.9587,44.4816,170.509,46.1641,33.8447,11.9209,26.1389,55.4315,33.0767,14.4176,69.2251,71.859,90.0592,140.263,166.309,196.278,129.097,97.2,21.5187,48.6207,88.9582,3.09733,2.4227,9.88033,91.9091,249.674,134.52,13.7155,8.59042,4.66521,12.7373,6.80826,20.9611,52.4087,81.6069,55.9593,11.7634,176.194,109.417,48.2688,153.183,127.037,172.867,268.138,253.013,82.4022,3.80139,13.2647,128.233,42.6518,1.0902,42.0412,77.4648,15.8816,61.313,46.0018,3.66255,22.1951,37.696,91.8469,31.5381,29.6051,60.1577,144.4,483.208,338.607,100.952,35.3032,104.886,345.697,442.443,80.3763,13.6866,20.0125,26.9696,86.9306,69.5329,49.6099,45.4165,91.6905,181.249,61.5602,30.2626,157.4,350.445,188.553,80.3357,72.9454,85.4488,10.3394,149.271,290.102,91.4669,129.4,363.017,289.76,34.6435,10.6136,142.655,212.192,81.6116,42.926,133.924,276.41,366.578,91.4479,48.7173,30.3019,203.561,324.062,116.69,73.8595,158.237,164.383,51.6182,35.39,418.172,687.146,578.505,388.243,429.417,449.104,410.435,242.279,
1.19494,4.45732,2.07961,5.36428,6.17979,10.3903,6.2291,8.55252,4.16387,13.6561,19.8053,9.50811,6.90659,19.9177,73.0736,168.072,322.052,390.789,116.093,327.296,235.521,8.43013,334.784,863.222,1305.6,933.84,384.517,263.794,1.36472,264.573,340.922,317.621,394.912,647.243,945.147,1691.25,3121.87,2188.06,462.782,1264.97,1369.24,624.31,172.584,147.081,216.899,152.116,129.807,19.9204,9.25987,70.1027,67.0374,57.65,14.0519,136.13,161.957,131.02,186.741,64.6103,349.815,303.904,103.533,67.6446,216.307,77.4939,324.093,738.699,1594.45,1445.12,566.867,768.149,1761.23,1440.37,2900.06,1536.22,1417.16,3258.67,3619.71,2976.64,4174.13,1504.33,1293.85,1627.21,1165.08,407.825,10.8606,207.454,106.493,219.074,187.942,94.0392,355.697,779.4,588.885,866.235,1911.35,2197.83,4824.2,3942.41,6989.37,7145.02,4853.72,2785.44,2038.43,1087.25,1292.85,1021.58,793.753,863.081,2662.76,2298.41,1142.34,818.501,1238.33,147.54,260.316,136.343,362.142,310.817,209.541,983.383,208.95,35.7365,116.667,133.634,250.166,74.5894,893.494,690.627,183.32,65.5788,381.722,166.365,69.294,161.81,204.464,1277.78,598.452,32.8959,300.533,176.965,38.3446,138.233,20.0349,17.8963,208.364,273.534,503.215,349.185,369.741,330.254,51.5349,109.337,25.8996,284.443,617.804,617.691,497.68,455.829,1661.13,434.995,76.4348,593.09,800.48,496.457,442.993,269.172,44.9085,231.333,943.505,1307.46,244.75,410.057,111.226,460.915,847.764,989.415,640.491,195.867,110.182,323.42,10.495,335.049,221.424,346.942,466.056,159.088,376.618,170.675,146.311,98.2225,296.21,141.986,19.8852,140.817,310.714,293.609,494.513,120.002,164.945,172.043,32.2916,124.959,132.139,268.974,143.601,143.361,18.7364,94.5311,57.7672,78.4885,33.8066,348.618,159.119,88.2651,77.7253,76.7608,61.048,5.61763,67.7737,33.0111,21.5941,218.483,780.778,697.038,294.181,149.423,3.88599,21.9179,135.423,135.757,131.924,29.2288,165.611,84.1328,9.02959,9.82249,72.8978,104.665,75.2323,7.75538,57.4054,43.7859,25.8299,9.05561,57.9245,40.858,36.3039,20.9801,41.406,40.7517,109.956,35.1475,164.102,129.047,265.099,135.906,
67.0338,93.0112,193.521,339.082,329.46,362.507,834.049,758.224,253.43,3.29155,997.845,6532.86,12145.8,8541.33,2132.56,11375.8,43278.3,84849.1,140943,228412,358095,526594,658563,680958,623411,350348,72460.2,2666.78,66307.4,123277,84743.3,50258.2,99642.4,207898,238590,190797,137747,243641,508239,560979,297109,71774.3,68297.8,100920,67648.7,23174.1,10274.2,30753.2,93802.1,163092,149270,65528.3,26026.1,33074.7,35064.5,22378.8,9919.94,1924.04,35049.5,144519,299191,441687,528580,556569,562232,607468,689681,625828,502941,434680,299589,194504,245046,169845,116774,821823,2.09246e+006,2.47375e+006,1.62007e+006,655623,197552,81773.4,111175,272776,481308,571125,547946,451574,277472,92364.8,2975.5,28635.8,92769.1,101922,36984.6,73082.1,378025,865094,1.22451e+006,1.03276e+006,425706,51696.1,9019.41,30993.2,114721,370101,614517,657325,670164,983215,1.4554e+006,1.6359e+006,1.42095e+006,1.12909e+006,1.05317e+006,1.18287e+006,1.32537e+006,1.21199e+006,855795,501737,284315,117019,25040.2,6766.24,9362.27,63411.2,231777,402839,392447,265367,131934,58188.8,23966.6,15376.8,46992.5,121105,210917,299933,404555,481699,527184,505642,431221,325570,180589,60010.2,13100,7219.77,15942.3,34342.9,51346.2,52952.7,42654.8,30412.2,13917.1,2616.08,1871.89,16022.1,54014.2,80764,88319.3,91879.3,76588,53144.3,54012,77501.2,86115.6,81608.2,71089.5,41546.2,14276.3,4078.5,125.941,4493.43,21233.1,31721.1,26290.9,14376.7,3904.07,8822.61,33114.1,50583,48581,53554.9,60918.7,64883.2,63136.1,47449.9,39167.2,50399.9,71084,74939.2,57681.4,32929.8,16993.8,14700.4,19607.8,33543.1,43138.7,37166.2,20787.6,6726.65,885.728,239.397,283.224,42.4553,34.0609,194.144,377.72,119.613,23.3349,449.8,2967,4303.29,2898.3,648.456,64.3612,393.286,225.431,139.241,87.067,295.062,354.334,49.1174,10.9115,73.3861,30.6806,59.7628,1.87218,4.69395,45.9063,34.0648,304.796,234.517,81.2098,63.1583,181.453,166.26,114.197,81.6171,201.88,217.029,129.033,164.129,304.687,151.319,287.941,444.712,326.7,225.257,83.083,77.2941,222.266,534.366,258.42,69.1443,
897.938,5740.5,21390.9,27189.9,12621.6,2810.87,16478.2,26143.3,10872,2886.37,12642.2,113725,231947,94612.4,3811.13,52962.6,88322.1,2216.04,110980,119979,81509.3,298606,1.62755e+006,1.88566e+006,569146,535084,576299,468321,494857,419187,204837,82127.5,203501,315495,170583,6568.27,478115,1.36576e+006,1.72304e+006,1.46133e+006,874439,380264,355202,344947,121764,1673.45,22088.7,163459,711842,1.53135e+006,2.01892e+006,1.67648e+006,798655,180455,21166.6,6327.43,3063.77,50551.4,163798,235450,193284,466749,714957,343880,805905,1.23318e+006,549929,187409,26058.6,331929,1.21725e+006,1.20943e+006,1.02056e+006,1.07667e+006,1.4149e+006,3.20256e+006,5.19421e+006,3.79911e+006,1.04362e+006,486083,257560,110104,339795,607108,623360,373901,223530,250478,255344,151171,83467.8,95906.1,177886,208987,252456,422269,363765,301936,703628,791149,526448,195304,61501.7,39554.9,140977,484242,761544,715637,760899,1.14177e+006,1.35999e+006,1.04894e+006,588220,208866,195392,725799,1.33214e+006,1.4971e+006,1.48097e+006,1.25795e+006,762598,306079,91455.7,72948.4,173045,320273,496835,633034,591109,409566,278757,192979,98469.3,49744.8,27407.7,50628.4,101991,181805,310309,464749,538530,445951,368028,289857,170629,66758.5,8623.31,3526.9,12723.7,16937.7,18842.5,16754.3,5245.26,6443.23,10601.9,3742.22,10321.1,40310.6,39072.4,6997,24209,17485.1,8920.76,22219.8,49279.5,83690.9,54561.8,7551.43,16908.5,11713.1,1745.97,46.9503,1499.67,12915.7,28572.3,10853.2,4771.89,21079.3,22288.6,29137.6,42319.3,46072.1,32698.2,26446,18917.9,35189,47405.8,53241.3,67819.5,74138.4,73210.4,55974,34811.7,25998.5,12015.9,3189.77,12816,25059,35258.6,37525.9,21260.8,5209.56,996.517,97.0289,30.0689,68.1822,6.45564,89.9786,232.83,86.9347,80.2565,1032.15,1622.12,2387.8,2355.53,783.726,176.431,710.144,641.012,297.742,402.605,316.012,52.5593,20.0913,1.70548,49.8115,352.974,392.971,54.4933,1.90711,61.6929,286.267,392.666,230.995,92.7224,110.909,241.017,34.4398,137.29,185.72,122.525,5.50803,273.123,715.848,450.046,98.77,9.76473,217.227,550.968,283.564,138.691,19.605,154.945,299.884,154.778,248.197,
