205.877,-28.7103,28.0086,18.8354,9.45393,-3.10434,-4.68692,-6.98241,-7.09688,-8.31087,-3.86413,2.6636,4.14735,
208.339,-35.5023,23.5471,16.2923,14.0369,7.03426,-0.483524,-5.53315,-12.2875,-8.39153,-4.72548,-0.931702,-0.263957,
211.348,-34.6725,21.596,16.8598,15.0163,5.13492,0.527015,-1.55167,-6.20335,-4.18946,-5.09488,-6.50759,-0.812675,
195.361,-41.2892,12.526,7.80802,12.1604,6.86253,1.56444,-6.56588,-0.521413,-1.69222,-2.0263,-5.40792,0.144875,
190.455,-49.6734,8.56544,5.52969,7.1943,7.44337,6.5257,2.33634,2.06619,-0.734713,1.67926,0.221826,3.51267,
194.814,-47.5992,6.72078,4.76706,8.92224,12.4749,6.07704,7.10986,4.21462,-1.20263,2.18233,-3.64529,-1.50721,
189.157,-49.5402,10.8409,3.93459,7.2081,8.88693,2.83572,2.71015,-2.07557,-1.17542,1.27033,0.789954,3.13293,
175.277,-59.8301,-1.05016,-3.30151,0.518686,-8.48069,-3.54896,0.459432,0.355565,1.76899,-1.81805,-1.87885,3.06636,
169.997,-61.1029,-2.13965,-2.17753,1.09343,-4.4575,-7.00524,-1.94732,-0.376893,-3.00363,-6.33816,-8.28752,-0.780751,
186.196,-53.9594,-1.40259,-4.68886,-1.14752,-2.07181,-0.649332,-3.71169,-7.34597,-1.77627,-3.74724,-1.0586,-1.51003,
153.222,-81.4149,-16.3271,-10.1697,-1.75566,-3.84027,-3.30273,-6.84615,-1.82652,1.29498,6.43065,4.62597,-2.53441,
146.61,-81.2864,-15.2661,-14.9641,-6.28647,-9.31928,-3.33161,-2.38741,-0.361222,-0.618764,4.20344,1.1189,-0.0368104,
159.229,-83.1762,-17.4177,-10.8902,-2.58606,-4.54578,-3.24762,-0.875213,2.2647,5.89534,6.32827,2.21105,-1.01996,
172.719,-61.2424,-4.55674,-4.74293,0.412702,-6.79547,-10.7223,-9.21306,-3.30954,-0.472785,-6.80518,-5.04838,2.08618,
179.903,-54.2167,-4.38872,-10.5362,2.73477,-4.18676,-3.89023,-4.3672,-11.8979,-9.85125,-9.38889,-7.37736,-4.27077,
183.384,-53.5469,-0.363996,-7.88682,-4.00125,-7.43812,-10.0978,-9.10009,-2.81628,-3.21535,-6.51305,-6.72796,2.11859,
187.319,-53.4689,-0.282888,-5.70163,-11.4295,-19.4537,-17.6678,-20.0193,-11.885,-6.0929,-9.01948,-2.06135,5.22047,
189.491,-47.1967,0.695487,-6.66097,-4.68707,-16.4621,-15.1677,-15.6782,-10.338,-3.39789,-0.109276,3.06878,9.00675,
183.455,-53.0823,1.65325,-2.87234,-7.49681,-11.7411,-16.8917,-18.6403,-16.9004,-7.049,0.854815,5.88967,13.874,
176.617,-63.6596,-1.44666,-9.87632,-13.714,-23.4629,-30.0595,-21.0658,-14.0479,-2.35295,1.69859,3.05128,10.7095,
187.063,-52.2287,0.280481,-8.50479,-6.3949,-17.1607,-20.5561,-16.848,-13.9049,0.550632,9.27935,10.0129,11.735,
207.746,-45.2108,-3.62814,-12.2869,-5.06117,-9.84862,-15.249,-20.6384,-13.6839,7.18413,13.0316,6.81161,-0.583292,
220.414,-43.115,-12.9364,-31.0249,-10.536,-5.82079,-16.5344,-29.2959,-21.6402,5.26444,17.6199,14.0251,0.143682,
217.976,-41.6034,-11.2913,-26.8094,-14.2926,-6.27114,-10.1827,-23.5647,-14.539,3.60231,16.6629,15.702,5.79717,
215.138,-41.0834,-15.4148,-27.5235,-9.33309,5.73716,-4.56729,-22.4742,-18.4856,2.40066,19.4265,22.0966,5.63076,
209.453,-44.4257,-15.4078,-32.3741,-12.3393,7.28091,4.36911,-17.4594,-19.9556,-1.13176,21.797,18.9092,5.1022,
202.055,-47.5031,-12.6924,-28.9643,-12.3,2.88592,2.05599,-13.0186,-16.0224,-6.05856,9.55102,12.2003,4.28319,
198.24,-59.9588,-13.3658,-22.2487,-15.8315,-1.74331,-1.61213,-7.21597,-12.4604,-8.71229,2.13595,6.98988,3.98438,
188.832,-57.2449,-16.151,-22.4704,-13.0468,-6.35513,-2.56521,-2.72928,-7.70451,-9.95113,0.0190234,10.4763,11.0299,
179.589,-59.0423,-10.1971,-21.8682,-21.6276,-6.67058,-2.58135,-6.55499,-4.4728,-6.41047,0.973014,6.95148,12.5713,
191.637,-54.9113,-8.31698,-20.0314,-25.6432,-13.1074,-3.99078,-3.56228,-6.43904,-10.66,4.22265,9.43497,9.54355,
202.359,-53.9846,-14.2016,-31.6709,-32.4035,-12.7385,-4.92713,-4.94171,-5.08526,-3.0636,2.57226,9.29247,14.1005,
199.257,-51.8772,-10.1639,-30.6532,-26.3417,-17.4274,-3.47315,7.70256,1.82877,-1.83852,12.0556,13.1214,12.6358,
199.25,-55.5999,-13.1767,-24.3484,-19.7362,-13.5559,0.157022,7.12597,1.2191,0.352677,6.83101,12.4436,12.7478,
191.356,-56.8402,-13.3452,-22.4579,-20.6915,-11.4988,-3.30298,0.481897,0.636311,5.00953,4.66532,8.73055,9.91932,
193.841,-58.9218,-14.5238,-19.5561,-18.5874,-13.4303,-4.79385,-5.55207,-4.06135,1.85006,3.06397,5.97183,6.45166,
177.98,-61.824,-10.9122,-14.0655,-12.3804,-10.6646,-4.5963,-4.7882,-0.013886,3.43349,14.635,8.14234,4.46962,
155.576,-78.2288,-13.9798,-11.0015,-4.95345,-10.0362,-4.59718,-3.00365,4.19052,4.59568,2.46841,-0.808029,-2.50065,
151.954,-81.5457,-13.8722,-8.92449,-1.02707,-2.67262,-3.48999,-0.780514,1.78877,3.91231,7.64735,2.17661,-0.237266,
147.749,-72.0583,-6.79618,-14.9143,-3.10651,-6.16441,-3.76306,-4.75655,-0.649889,5.36244,-2.29998,-0.863178,3.18687,
147.136,-78.0811,-11.7167,-11.3277,1.88397,5.12852,2.87118,1.19304,1.70439,-2.07876,-1.4303,-4.44045,-0.899223,
144.812,-81.8133,-17.452,-17.8506,-5.86482,-7.17944,-5.84388,-1.91563,8.25521,4.75191,-1.49494,-2.79033,-2.92808,
176.683,-58.1783,1.46841,-2.0106,-0.803396,-0.482086,0.388092,-7.66616,-5.49576,-5.27479,-10.3452,-16.2835,-7.08378,
224.816,-17.8328,31.4533,10.3533,-1.26113,-12.9291,-18.409,-20.3491,-18.6911,-10.3214,-4.66198,-6.5732,-2.98657,
248.958,4.59944,48.0014,12.8056,-4.89222,-15.8154,-26.2965,-22.8364,-12.4344,0.185451,-2.59275,-1.54792,-2.65927,
253.853,10.8607,47.1945,18.4797,-3.4807,-21.1653,-24.6046,-17.9146,-11.7946,-9.2632,-9.04404,-8.15247,-10.4228,
259.473,11.7508,48.3843,22.008,0.288187,-17.0511,-18.5332,-15.0095,-12.3029,-13.1055,-8.15977,-6.90868,-3.52513,
270.278,18.6479,48.7671,10.0449,-11.1541,-14.0563,-10.5028,-11.7631,-13.3974,-15.1346,-11.6224,-4.13827,0.873531,
286.574,23.1994,40.7479,-5.38719,-13.0259,-10.744,-8.32414,-11.7818,-16.5808,-19.0716,-13.5118,1.1323,0.888695,
292.438,32.5337,38.7275,-9.86349,-17.1796,-7.82729,-2.0767,-7.414,-18.2336,-21.3014,-9.03118,7.19662,3.87273,
304,38.9373,38.9853,-13.9009,-23.1846,-6.12919,1.24884,-4.22054,-19.6113,-21.4489,-5.34685,4.49492,5.2365,
312.584,48.6517,37.1554,-18.6901,-20.5688,-9.53416,0.0930924,-5.76666,-15.999,-19.1079,-7.11141,4.35438,5.19979,
321.389,50.8586,46.9144,-20.3696,-33.7608,-18.9825,-2.76642,-2.00475,-11.6199,-17.604,-10.1715,-0.052393,1.41024,
343.567,57.3255,36.4679,-23.4898,-38.0779,-26.3252,-5.75741,0.111824,-11.0458,-10.5218,-9.27738,-1.4705,1.26882,
368.113,66.5538,26.0938,-36.191,-38.895,-20.8723,2.31136,-3.09047,-10.366,-9.00639,-10.9537,0.661879,1.34407,
403.382,69.6346,10.9871,-35.4916,-42.3077,-14.4413,12.8859,-9.92724,-11.0496,-5.09474,-9.31658,3.23777,0.848938,
423.117,63.7159,-1.65896,-31.6124,-49.4276,-9.71132,20.5768,-19.7004,-15.943,0.739399,-11.0116,2.56334,3.17632,
444.907,59.3966,-16.552,-23.7375,-42.9957,-9.78524,27.4194,-15.3141,-16.5694,1.93148,-10.3249,3.9262,5.9546,
455.208,50.646,-35.2533,-21.3551,-35.1692,-7.08564,28.8471,-24.2533,-22.8852,-0.0633316,-8.75133,5.50976,3.15276,
476.181,46.5292,-46.2531,-28.2242,-34.3319,-5.94286,27.3595,-20.7744,-24.4498,0.925862,-12.6763,6.67051,-0.310305,
492.135,46.122,-50.0907,-34.4459,-22.3726,-7.824,31.2889,-17.7348,-25.4915,7.62744,-15.7073,8.4595,-0.503948,
509.157,33.7397,-53.1079,-35.9583,-19.9335,-7.25666,25.9735,-18.1349,-28.8636,3.79099,-15.6968,8.86689,-5.48862,
521.403,28.4139,-56.9388,-31.2357,-21.9241,0.664763,20.8893,-14.4923,-26.4314,0.894405,-10.2714,11.1525,-10.5707,
532.933,20.2233,-56.5059,-25.9773,-21.7661,5.62958,16.404,-15.7306,-22.003,-1.64598,-8.08071,9.82719,-9.60225,
536.893,9.44915,-61.2637,-23.4023,-21.5388,5.68003,8.84334,-20.6577,-22.9747,-2.48716,-11.1814,7.78233,-10.2201,
537.245,6.17636,-62.8029,-24.3695,-21.2302,2.70177,7.5403,-26.1373,-22.5625,-1.48465,-11.7299,5.22747,-15.1446,
536.607,12.2971,-61.133,-22.345,-16.3764,1.9521,11.7113,-27.4919,-17.5204,3.15744,-10.4473,2.48904,-14.5736,
525.442,16.5595,-65.0758,-19.2297,-16.181,-0.135733,9.04271,-27.3295,-17.8319,6.78468,-10.4627,-0.7579,-10.3999,
513.655,18.0181,-69.7559,-23.3101,-14.2808,-5.60293,2.63462,-27.7494,-16.1711,3.15366,-11.2179,-3.73044,-14.6801,
514.525,22.6855,-71.5573,-24.8996,-16.1566,-7.88091,3.15458,-22.6713,-8.80738,3.15869,-13.7674,-3.49582,-16.4113,
501.732,23.187,-79.8928,-29.7904,-25.1712,-13.2787,-0.230162,-24.8303,-10.3545,-1.43885,-19.3463,-10.1066,-14.8736,
497.572,33.009,-74.2265,-22.0358,-21.4783,-13.7164,7.35438,-19.6346,-4.70901,2.76662,-15.609,-6.44638,-8.62977,
476.359,34.0735,-66.8254,-16.345,-17.5376,-21.2535,0.878925,-18.4162,-6.56467,4.25681,-15.3654,-9.59793,-4.40042,
446.497,30.4865,-52.9852,-13.7543,-18.533,-24.9399,-4.57616,-25.4817,-16.9421,2.1559,-19.7655,-13.6571,-2.76597,
429.908,23.5819,-42.767,2.0686,-14.3409,-16.6466,3.42211,-31.1754,-17.4257,1.09827,-12.6136,-3.8895,1.91836,
422.075,18.6231,-44.7323,6.97792,-18.7412,-17.3937,3.14497,-26.2105,-7.78227,7.88874,-12.1951,-10.6318,-0.975441,
414.509,11.282,-37.8112,10.2719,-21.9224,-21.1018,-2.77725,-28.2103,-7.49523,7.31987,-13.3144,-15.5389,0.647703,
407.109,11.4728,-40.5701,9.32571,-22.5172,-14.8196,0.329806,-38.0844,-11.5311,3.51215,-10.7092,-6.88614,4.74246,
410.139,16.5248,-35.7566,9.43895,-19.9762,-21.318,-5.291,-30.7233,-6.10222,4.55649,-14.5089,-3.72197,4.05668,
408.975,14.4692,-36.7658,6.80297,-19.643,-26.6722,-9.03477,-24.6901,-3.85054,-1.2214,-17.125,0.694845,-0.296546,
414.667,15.6587,-37.0068,7.93271,-21.1371,-24.6677,-10.241,-19.5364,4.07264,-3.19528,-12.1898,3.20396,-3.36749,
407.996,14.6658,-38.4859,1.0841,-25.3025,-29.0487,-14.6141,-22.6197,-1.33111,-11.2512,-14.1685,1.34877,-2.74381,
405.567,21.4075,-30.921,1.6693,-17.2867,-29.889,-12.8216,-17.621,-0.483275,-2.10568,-11.9436,-1.74448,-0.350306,
399.106,21.3999,-25.8308,-0.845527,-18.343,-27.7983,-7.73939,-18.2374,-6.4789,0.53364,-11.1638,-6.79879,0.689712,
389.395,20.2771,-25.0227,-4.83964,-20.0064,-28.7554,-10.8939,-20.1307,-7.35753,-3.19501,-13.9831,-9.66693,-1.41194,
378.382,23.4063,-24.4275,-4.22249,-13.2032,-25.9764,-16.4189,-21.1904,-4.06509,-2.6068,-10.8781,-9.21387,-1.05437,
368.019,28.9102,-19.2118,-12.3544,-9.5281,-21.8491,-18.3262,-15.3254,-5.97406,-3.61292,-10.069,-7.21017,1.3722,
361.682,25.5145,-16.2943,-8.98023,-10.9811,-23.7687,-18.4054,-17.5335,-2.99137,-1.37794,-9.55534,-14.9165,3.2263,
352.61,23.5923,-11.5088,-5.86699,-8.95741,-26.2739,-18.2774,-17.8349,-1.57049,1.40254,-12.0162,-15.8295,-0.235628,
339.003,20.0812,-7.14378,-12.4993,-11.2186,-24.2664,-22.3951,-17.7073,-6.37938,-0.534954,-13.883,-15.9726,-1.10955,
322.871,23.8274,1.29188,-16.9994,-13.5516,-21.8741,-25.2866,-20.3839,-8.43699,-0.50547,-12.9836,-16.1356,-5.75695,
308.536,24.2642,18.1543,-20.1764,-14.4768,-13.4722,-23.52,-21.4451,-3.96942,3.04443,-11.9749,-20.6289,-8.27383,
305.946,26.8286,19.559,-23.5134,-14.1209,-10.7655,-19.1882,-20.7406,-1.59588,-2.64643,-12.421,-19.7432,-12.8829,
294.839,21.7396,20.9003,-15.1989,-13.8097,-17.3508,-20.0695,-18.0838,-5.71395,-1.79531,-12.1984,-23.3114,-17.0465,
279.255,18.2808,31.9187,-5.65136,-17.6087,-20.6617,-15.192,-17.6279,-5.36364,-3.27427,-10.6656,-26.5754,-20.8064,
282.213,18.5361,32.7923,-5.19111,-14.645,-19.087,-20.4929,-13.5864,-5.91879,-3.72916,-16.3388,-24.8339,-16.6554,
269.869,13.6815,35.0463,3.53023,-14.4383,-25.0934,-19.6835,-12.524,-4.94169,-8.33325,-18.6388,-21.7069,-13.9131,
257.415,9.15597,39.3116,7.73911,-13.6569,-22.4049,-17.6697,-11.9239,-10.1832,-15.8618,-12.7875,-13.8732,-14.7848,
254.073,5.02413,39.7877,9.97834,-9.56743,-23.0187,-18.596,-11.4518,-8.9113,-11.9039,-13.7898,-14.1651,-13.8974,
242.842,-4.68562,36.0534,6.80551,-6.51791,-18.0948,-19.282,-15.6527,-12.9448,-12.1572,-14.9337,-16.4955,-13.5006,
232.293,-14.0639,31.0808,8.35876,3.6466,-13.1588,-16.8616,-12.8582,-12.9129,-13.6487,-14.9423,-15.0729,-11.9417,
215.663,-25.8707,26.9892,14.3231,4.3607,-4.66477,-13.8252,-13.9657,-14.0984,-19.9152,-22.7195,-17.2485,-9.64149,
210.405,-30.3317,24.7151,10.1754,4.18159,-5.67882,-16.1052,-23.5113,-21.0724,-19.2939,-15.5642,-9.72802,-7.55303,
206.787,-29.7336,21.5998,10.0778,2.17569,-7.21797,-15.9183,-15.1783,-20.7364,-16.5732,-14.0806,-7.7033,-5.05766,
201.108,-41.9503,20.4555,7.79014,0.533081,-8.52769,-12.0418,-17.6422,-22.1039,-13.6675,-18.2584,-14.8254,-10.8464,
194.047,-43.224,12.7637,-0.340052,-1.04277,-6.18686,-6.78176,-14.5038,-16.7349,-15.2847,-19.3794,-16.6136,-9.18486,
200.326,-44.9739,4.78294,-2.78908,-7.00333,-3.98634,-0.00376415,-4.99515,-8.94673,-16.8413,-24.3975,-17.5679,-10.5067,
201.606,-49.6021,4.64858,-1.41615,-4.60737,-2.76849,-5.28825,1.39099,-8.97553,-19.3242,-19.4066,-18.6244,-8.24607,
200.203,-48.8335,2.24432,-6.54227,-3.72343,0.680927,-0.498611,0.019186,-11.1292,-19.2834,-18.2364,-12.2327,-4.75496,
193.424,-51.5133,2.74311,-7.88147,-4.27215,-4.60918,-5.44721,-7.99756,-9.93587,-14.6264,-14.6095,-9.22736,-3.25676,
181.724,-58.7929,-6.75901,-11.1518,2.85126,0.805292,-7.7456,-5.83457,-6.94481,-12.5517,-11.401,-12.5972,-6.4884,
177.027,-64.5941,-5.02036,-2.38448,-1.17466,-5.31366,-6.90673,-8.96083,-15.2417,-15.4328,-12.6632,-5.06208,-1.45051,
174.645,-65.2888,-8.99963,-9.98768,-3.63606,-3.34098,-0.671622,-6.6711,-8.16169,-7.84919,-4.84251,-0.221545,-1.56395,
146.591,-82.6805,-18.4207,-15.7675,-6.23385,-4.85859,-0.489804,-1.33672,-1.35938,-1.30356,5.36877,2.64968,0.569771,
155.209,-81.2246,-16.8268,-13.0752,-4.99985,-6.60227,-3.25644,-1.36672,4.96473,6.95106,3.11281,-0.0756159,-2.27098,
150.082,-78.9448,-11.6611,-9.06547,-1.38862,-2.8493,-3.62099,-0.542713,2.72471,3.7144,7.14814,3.05238,3.32188,
152.496,-71.0146,-5.8662,-11.868,-0.981922,-6.93988,-2.3101,-2.47503,0.811775,4.417,-3.61454,-2.18699,1.72175,
144.69,-82.228,-15.3303,-11.7162,-0.370449,4.11396,1.15073,0.953679,3.9156,-1.99172,-1.61211,-5.34106,-1.9981,
147.439,-78.3658,-14.2747,-16.3645,-4.43302,-6.53695,-5.34619,-3.00707,7.1021,5.63906,-0.564995,-1.22728,-2.55692,
150.468,-75.8722,-5.90975,-4.12027,0.0149317,-1.5577,-1.83619,-7.85726,-1.64201,2.09772,1.43437,-3.32188,0.68782,
151.824,-69.8919,-6.1664,-6.4345,1.18599,4.04619,3.26833,-2.50938,-5.6583,-0.953624,0.568404,-4.34207,-0.294714,
145.159,-81.4965,-12.009,-11.0883,-0.915693,-1.29035,-2.70972,-2.30256,2.58269,6.86662,-0.367462,-1.72849,3.60365,
141.138,-77.3511,-7.87365,-2.13427,-0.191404,-3.69335,-2.30683,-4.57464,-7.93816,-2.34855,0.217095,-0.754121,-0.454043,
155.259,-75.349,-8.54798,-10.7714,-5.04999,-9.13182,-2.25957,-2.13589,-3.32087,-4.56087,-1.52585,-0.914525,1.02998,
146.242,-84.4809,-11.3221,-8.58253,-1.12461,-0.319979,1.95081,2.6174,-1.95409,-4.61865,-3.03222,-2.16642,0.73718,
152.14,-85.466,-17.3377,-15.79,-1.79431,-1.34722,-1.57318,-4.26354,-5.26507,-6.06261,-2.72722,2.96908,-0.869999,
151.954,-74.8085,-13.0296,-5.68931,-0.623453,-2.20831,-3.53072,-6.25665,-6.35343,-4.05163,-5.70375,1.17613,2.39388,
136.161,-83.1613,-11.6308,-8.48198,-7.32124,-5.69682,-2.28314,-2.54895,-0.608239,-3.86089,-4.95015,-4.81223,-2.77784,
142.568,-76.7618,-13.1103,-7.75495,-5.94048,-10.1721,-4.44535,-6.48521,-1.64726,-3.16392,-3.55343,-5.22231,-0.853638,
156.735,-72.5753,-11.5936,-17.3687,-7.61948,-6.60091,-4.81139,-5.256,-4.1297,-3.54583,-6.97407,-3.57348,-3.46913,
186.709,-61.0402,-7.34983,-9.14935,-5.7306,-13.2215,-18.4937,-20.4323,-14.5054,-8.66294,-10.551,-2.20542,4.90172,
214.644,-51.7319,-12.8335,-8.76433,-10.9207,-6.3379,-17.4021,-30.1541,-11.6346,-7.76024,-11.9718,4.04692,9.33926,
229.895,-49.1397,-25.389,-17.0692,-16.7966,-8.65105,-18.7821,-25.6082,0.962849,-1.98107,-7.42403,5.61975,10.5783,
241.915,-33.7278,-14.0903,-18.6176,-4.2364,-1.72732,-18.5533,-21.3752,-0.666531,8.77176,0.651642,-4.0638,3.11081,
260.793,-6.33977,11.4805,-2.09821,8.43044,4.14562,-14.209,-23.8295,-8.58883,3.97842,-1.2309,-7.97744,-8.73432,
298.318,26.6837,29.7925,-9.75628,-5.26589,-8.29957,-9.61035,-24.2185,-23.1138,-8.23377,0.17555,2.3301,-5.64163,
333.308,40.4969,19.9825,-21.9054,-14.2694,-2.89508,-6.49253,-26.0447,-29.9527,-11.16,4.06975,0.748612,-6.44324,
345.119,51.1711,14.7739,-26.2409,-18.4636,-8.82289,-4.83001,-21.2503,-34.6047,-16.9658,3.25956,4.76856,-8.31064,
354.289,54.1007,17.2757,-24.7761,-21.1546,-13.2722,0.163235,-20.0582,-31.1818,-11.6566,7.3622,4.45542,-5.7679,
360.397,52.811,13.2317,-23.3634,-26.813,-15.7405,3.43054,-22.5955,-32.0981,-3.29201,7.22718,-0.834275,-3.0298,
372.422,52.3996,7.20684,-24.5768,-26.1471,-20.5083,2.11923,-16.963,-31.1551,-5.38558,7.20176,-3.8567,2.69222,
369.424,52.688,7.57719,-26.6794,-32.4622,-20.9383,1.81899,-14.7536,-33.617,-7.26951,5.82373,-4.70419,4.30956,
360.275,56.395,16.2444,-29.2974,-28.9021,-21.0932,0.875729,-16.2773,-31.422,-2.27168,2.81219,-4.37565,5.83498,
360.749,54.3058,17.0574,-27.33,-28.1285,-20.676,-5.97892,-19.4,-21.0283,-6.53952,1.20244,-1.88376,4.66576,
359.627,54.5327,18.4117,-27.207,-28.8002,-19.5654,-5.08993,-18.1395,-19.9011,-4.55758,-0.0327048,-1.1526,1.93259,
358.04,54.88,20.9307,-27.8317,-34.0952,-15.691,-3.12831,-17.7859,-21.7328,-2.0809,-2.38225,-2.15103,2.41178,
356.965,57.564,17.6038,-25.3335,-36.0344,-18.7229,-1.11554,-18.9663,-19.066,-5.97721,0.690153,-7.29003,4.59396,
357.588,56.7043,19.5397,-25.9134,-36.8695,-21.6627,-1.98493,-16.5182,-20.647,-3.54533,-3.91264,-3.95913,3.89117,
361.164,53.839,23.2973,-25.1888,-38.8199,-21.2276,-1.23339,-17.7047,-21.4042,-3.41409,-2.01875,-3.33798,3.34787,
359.548,56.9917,23.8354,-27.5348,-36.4459,-20.0043,-3.02313,-18.8323,-19.4729,-6.22683,-2.81728,1.73939,4.32892,
358.252,55.3061,25.4451,-24.6897,-37.9852,-18.4618,-3.02719,-20.8355,-24.716,0.526748,0.201448,-1.6624,5.22598,
364.81,55.2126,21.6086,-24.5112,-34.4429,-19.4193,-3.18641,-20.9076,-22.831,1.65403,-4.52815,1.36999,6.79812,
368.634,50.8605,14.2752,-21.1471,-35.2318,-24.9036,-2.42496,-27.0715,-23.8025,2.03694,-6.45234,-0.141118,7.83391,
375.069,49.8721,16.3309,-16.6209,-39.0664,-23.4038,4.17801,-26.9042,-24.5223,3.18433,-4.29367,1.85769,8.96932,
373.459,49.6593,17.193,-15.7449,-39.617,-21.2914,7.2315,-30.1602,-24.5105,6.07896,-5.03694,4.94589,8.66421,
380.468,45.9726,10.2579,-18.0502,-37.6561,-24.1474,3.11587,-29.0962,-25.2459,1.99073,-7.43312,3.92988,9.88794,
374.891,47.3489,18.9599,-21.005,-36.865,-24.9368,9.60714,-31.5267,-25.7044,5.24708,-5.79513,6.05909,8.80084,
373.554,48.0486,19.7092,-21.8612,-36.1353,-24.8335,7.88793,-28.5152,-23.9164,4.95182,-6.23119,6.89231,7.31867,
380.801,44.6452,15.9167,-23.2036,-38.8282,-22.7179,0.923402,-26.2619,-21.2819,2.01926,-8.41766,4.81595,5.71067,
381.778,47.9534,18.9199,-25.0425,-38.3907,-21.7159,4.77736,-22.2934,-24.9781,8.41402,-9.30783,5.48982,4.00359,
381.684,49.1043,18.9072,-28.7705,-35.6093,-25.4454,10.0244,-21.9494,-27.4384,8.40248,-7.06938,1.47909,6.76718,
386.411,46.8671,11.6639,-28.2988,-39.6272,-25.3537,7.3046,-23.4911,-25.9293,5.39543,-8.69022,-3.0088,9.01931,
389.918,51.7971,5.61081,-23.1295,-41.7796,-21.8923,12.3034,-26.4812,-22.7654,9.51625,-8.81343,-5.32973,13.4864,
399.071,55.1781,-4.11993,-27.567,-39.5996,-13.6752,12.4662,-27.3258,-24.5548,13.3321,-8.59351,-6.13764,13.4947,
