10.1029,11.2566,12.1072,12.3843,11.3128,11.4947,12.1736,10.3162,8.09112,8.23077,10.7753,10.1838,8.37429,7.91415,7.83009,9.03062,8.86145,9.07552,8.26893,9.17533,9.06484,9.42505,9.53479,9.02975,7.52297,8.83688,9.11212,9.22826,9.10267,8.29198,8.34863,8.05173,7.58704,8.29155,8.08215,8.15257,8.03287,7.58879,7.99713,7.98039,
9.69255,9.71039,11.6123,11.8987,10.2204,9.35579,8.83319,9.45486,8.42431,8.90207,9.06124,9.11164,7.7151,6.37673,7.04278,7.06795,7.2411,6.83834,6.03474,6.42874,6.46086,6.82988,7.86478,6.80287,7.49316,7.90745,7.08771,7.74595,8.73697,7.86192,6.64574,7.03783,7.38187,7.46155,7.3588,7.74491,7.81181,6.84144,7.03904,7.25081,
9.37325,9.74915,10.4989,10.3417,9.13315,8.98731,8.31353,9.90413,9.06056,6.88113,7.94741,7.5758,7.2635,6.57623,5.10692,5.53988,5.47454,6.1288,5.85703,5.79843,6.32819,5.92367,6.44733,6.12383,7.42011,7.12868,6.59502,7.63643,8.13162,7.32088,7.03568,6.79568,7.00432,6.91428,7.82081,7.73879,7.48619,7.20395,7.69748,7.49633,
8.53824,8.97127,9.67079,10.0943,7.84322,9.06655,9.00706,9.15829,7.94383,6.12377,6.79917,7.4944,7.54718,6.00251,5.61529,7.32432,6.35554,5.0498,6.14311,5.79959,6.06647,7.74321,9.39894,10.4333,9.90758,9.02407,9.70484,10.3032,10.3363,7.52656,6.48181,6.3331,6.8275,6.53231,7.27716,6.86695,7.28947,7.33541,7.85968,7.6914,
7.5906,8.53195,8.82076,9.43557,8.52581,10.3689,10.4845,9.84519,9.25078,8.69122,9.09418,9.39178,8.71022,7.78753,5.18835,8.17181,7.28816,7.56264,7.45045,5.77299,6.30522,8.85711,10.0517,11.4178,10.8901,9.753,10.5731,10.8269,10.1206,7.20968,7.27565,6.85329,7.15832,6.59832,6.85965,7.36704,7.78044,7.89706,7.99984,7.60394,
8.6896,9.43016,10.1305,10.5724,8.86561,8.79561,9.28028,8.75698,6.97551,8.08771,7.79867,7.70023,5.87813,6.19147,5.15738,8.20817,7.2296,7.1832,6.84983,5.33717,7.42867,7.9489,8.80502,9.54794,9.39051,8.4835,8.17476,8.24481,6.81862,7.03941,6.85772,7.21066,7.44743,7.64924,7.13869,6.99225,7.63101,7.1613,7.72123,8.01506,
6.95813,9.20626,10.8137,10.583,8.34046,7.94893,8.02301,8.15663,6.46831,6.70905,5.12974,4.31291,4.16007,4.26619,4.21449,7.29919,6.59348,5.47102,5.38783,4.82518,7.02485,7.24767,6.03849,7.93895,7.69498,7.01007,6.42783,6.51016,6.29024,6.25825,6.64803,6.68671,7.46101,7.3174,7.26786,7.45015,7.49061,7.30776,7.62429,7.52793,
6.02664,8.27606,9.47923,9.45811,6.78289,6.59285,7.46704,8.09474,5.81881,6.28892,4.1332,2.36324,3.88667,3.81229,3.33241,4.2705,4.74151,3.2817,4.49879,4.9606,7.43606,7.19863,4.96067,6.10696,6.8043,5.85278,5.6008,6.18755,6.73713,6.08641,5.91346,6.94484,7.44767,7.82488,7.4622,7.02874,6.95959,7.49002,8.38746,8.06644,
3.47619,6.4593,8.50905,9.00925,8.40322,8.21838,6.59013,7.13326,7.29644,8.32061,5.59693,2.78052,4.45703,3.57154,3.68765,4.36458,3.53213,3.60119,5.24283,5.29949,5.861,5.99922,5.29313,5.43288,5.32207,4.66673,5.32521,5.46967,6.54159,6.09335,6.26595,6.37331,6.67481,7.01285,6.6534,7.59994,7.58657,7.63564,7.91184,8.1696,
2.63999,6.61654,8.61855,8.2759,7.91221,7.95113,5.53225,6.54933,7.72717,8.69075,5.95443,2.44718,4.85594,3.8956,2.7952,3.20145,3.62116,4.14991,5.3396,4.8916,4.96009,4.88954,4.1579,5.23034,6.09584,6.60749,5.73432,7.00695,5.92663,6.03167,6.45804,6.57089,6.67479,6.82376,6.72924,7.24986,7.68211,7.75558,7.60962,7.79023,
4.42101,5.57753,7.30399,7.17054,8.54959,8.14988,6.69747,7.03586,7.07779,6.53339,4.28031,2.01774,3.08601,2.18304,3.28571,3.33138,4.47285,4.13776,4.56854,3.0954,4.05809,4.65233,5.36571,5.44484,6.31788,6.56464,6.12178,5.93858,5.8404,6.37023,6.70214,6.29236,6.74523,7.45935,7.46766,7.07396,7.38109,7.18879,7.37479,7.28225,
5.6306,6.76698,5.93792,5.81731,8.90216,8.3023,7.34636,7.34487,6.66473,6.7019,2.68205,1.76843,2.46905,2.60752,2.98114,2.87658,4.77973,4.6833,4.07018,4.83107,4.78415,5.22181,5.71722,4.4397,5.14184,5.60183,6.27667,6.15017,6.33485,6.23905,6.10757,5.95473,6.81994,7.71804,7.7171,7.59412,7.97707,7.29132,7.47837,7.88559,
5.24787,5.12464,5.91647,6.68375,9.36547,8.42515,6.76081,6.54385,4.6866,6.02685,3.45288,2.14313,2.93615,2.9006,3.94797,3.01192,3.52792,3.98061,3.50716,4.68304,4.73239,5.2657,5.20406,5.67146,5.76048,5.54212,5.37862,6.12951,6.46755,6.07896,6.45581,6.14063,6.32749,6.89824,7.56868,7.31498,7.22236,7.50907,7.91215,7.9135,
6.37247,7.44429,7.44737,7.03146,9.64869,8.9969,6.59576,4.65205,5.68805,5.86022,3.39137,2.89304,2.85024,1.54932,2.7643,2.66033,3.53583,3.17304,3.64474,4.5103,3.96669,4.50748,5.40887,5.79329,5.10964,5.29745,6.17343,6.39874,5.90935,5.50771,6.45396,6.92139,6.44733,6.72369,7.05745,7.64755,7.54355,7.95858,8.00997,8.01905,
6.26105,7.63334,6.13,6.73686,9.21139,8.24767,7.1209,6.94296,6.1331,5.34272,3.99797,2.94634,2.67954,2.57395,3.19171,2.56674,2.04804,3.64272,3.99736,4.67531,4.09048,5.04205,4.75446,5.73954,5.73413,5.16423,6.21435,6.48591,6.19876,6.38841,6.23919,6.99209,7.00716,7.2597,7.59239,7.60042,7.60858,8.12031,8.05999,7.62146,
7.09413,7.00857,5.23399,7.03577,7.51943,7.05725,5.89863,6.62697,5.85593,4.84911,1.64717,2.20272,3.61306,2.80577,3.13255,2.82488,4.0642,4.76897,3.80388,4.73564,4.62013,5.3545,5.14992,5.67065,5.26932,5.8237,6.10884,7.14547,6.3818,6.82111,6.96444,6.94778,7.1551,7.30471,7.17352,7.9461,7.83428,8.30079,7.60496,7.3298,
7.81288,8.94556,8.0362,7.69135,9.35754,8.5559,6.14058,5.67685,5.5179,3.46358,0.48794,2.42897,2.86554,2.32066,2.74185,4.31652,4.2215,4.30305,3.6959,4.17786,5.00875,4.90105,4.98626,4.57256,5.53272,5.84428,6.04944,5.719,5.84491,6.97455,6.63236,6.50113,6.74331,7.27692,7.25348,7.63084,7.26476,7.37375,7.17255,6.98009,
6.55378,8.4213,7.92933,7.57539,9.45578,8.19352,5.62267,5.01869,4.83071,3.40161,0.968488,1.8088,2.3939,3.1018,2.64216,3.58128,4.19458,4.46778,3.33246,4.08606,5.0398,4.09783,3.35595,4.32833,5.07294,5.63855,4.99764,5.42777,5.88449,6.75089,6.9415,6.32926,6.955,7.41483,6.78858,7.56905,7.65666,7.53175,7.41388,7.839,
5.62907,6.03773,4.68764,5.00387,7.82492,7.24077,5.32509,4.00029,2.7582,2.00198,2.59647,2.11269,1.95407,3.5951,3.61196,1.99625,2.95376,3.06347,3.64741,4.44123,4.45188,4.93399,5.43906,4.55798,5.54473,6.11365,5.67296,5.971,5.6817,6.1072,7.0499,7.03759,6.45873,5.99131,6.81239,7.75436,7.44876,7.12373,7.67309,7.57112,
5.54207,5.33987,5.29383,5.53362,7.60473,6.50468,3.47593,2.07635,1.88545,1.65518,2.45001,1.61269,1.71847,4.35081,4.27544,3.47357,3.68943,4.33793,4.00701,4.27472,3.98853,5.36658,5.15873,5.20041,5.65892,5.87354,5.70256,6.12432,6.214,6.427,6.5212,6.59135,7.23108,7.26039,7.65413,7.68309,7.71684,7.7427,7.35612,7.76588,
5.53943,6.45745,5.52409,5.12562,7.0877,5.72099,3.29192,2.71512,1.42332,2.00577,3.12986,2.86997,3.061,2.69004,3.05483,3.85553,3.33686,4.71792,4.92872,3.77381,5.44028,5.4418,4.74096,5.25538,5.70813,6.79248,6.74868,5.58012,5.36899,6.50712,6.51093,7.00874,7.58368,6.64327,7.26696,7.28802,8.43025,7.46836,7.72583,7.52855,
3.98099,5.48465,3.64261,2.86606,5.65307,4.99079,1.81134,1.77083,1.84957,2.7223,2.35145,2.33816,2.69648,3.07009,3.33004,3.72097,4.27781,4.77183,5.30639,4.77612,4.86623,4.16428,4.65258,5.16324,5.04416,5.30412,5.85453,6.07441,6.40947,5.90517,6.46741,6.34648,7.27238,7.02575,6.35739,6.46508,7.29677,7.63098,7.91436,7.73491,
3.9152,5.31253,3.6617,0.159136,3.55143,3.47173,1.55098,1.93121,1.27409,2.27276,2.85789,2.17692,4.11523,2.90405,3.78088,3.92304,3.48567,4.08217,4.35903,4.51862,4.37617,4.94841,4.41417,5.40689,5.68732,5.50175,5.75921,6.37526,6.06705,6.31973,6.72519,7.0769,7.17615,7.1407,6.88791,6.82976,7.39333,7.76873,7.53384,7.76229,
4.14512,5.57518,4.34056,1.57826,3.16463,2.49185,0.782384,1.27916,2.1934,2.32979,2.53796,3.65912,3.98632,3.09333,4.1451,3.32506,4.65721,4.86872,3.98235,5.20917,4.91772,4.34076,5.10024,5.97261,5.33513,5.5678,5.45436,5.5722,6.21051,5.80448,7.09571,7.64721,7.62996,7.24822,6.8816,7.06382,7.42132,7.36367,7.50989,7.3316,
3.43161,4.62445,3.59301,2.31779,3.62195,2.11103,2.11163,1.54962,2.63393,2.3468,1.69564,2.18616,3.24909,3.39617,4.01404,4.3923,3.54994,3.75663,4.02802,3.97977,4.88957,4.82451,4.87313,4.72076,4.64833,5.88124,5.87117,5.54351,6.06992,6.13752,6.08703,6.97253,7.69376,7.5453,7.39858,7.42622,7.50323,7.29767,7.67479,7.50834,
1.00706,1.20632,-0.355579,1.26193,2.24336,2.18701,2.02398,2.39405,2.14419,2.83113,3.00502,2.49422,3.12855,2.82065,1.97573,2.81516,3.50779,4.27244,3.5396,4.4688,5.59897,4.50777,5.37322,5.71624,4.90354,6.09724,5.87299,5.88881,6.40669,5.86485,5.35252,6.17779,6.7436,6.97475,7.25919,7.55371,7.23333,7.03891,7.69419,8.04738,
-0.716549,0.501975,1.23115,1.9433,2.57251,2.10481,1.0672,2.0269,1.41969,2.40314,2.37192,2.84674,2.86475,1.818,2.5924,3.41487,1.87975,4.26618,4.66773,5.44316,4.79973,4.72033,4.92936,5.06154,5.06052,5.60642,6.16327,5.34464,5.81381,5.63775,6.15122,6.79959,7.17257,7.17875,6.49035,6.76615,7.53224,7.54929,7.19433,7.30549,
0.675942,1.74462,1.07116,1.38639,3.2898,3.73246,2.7851,2.29769,0.94186,2.65613,3.7483,3.16309,3.29999,3.45076,3.37396,4.95908,4.25911,3.88861,5.05842,4.10146,3.96349,4.81492,5.69068,5.16479,5.44567,5.81421,6.10514,6.08628,6.36305,6.45832,6.15035,5.97066,6.83579,6.85603,7.35286,7.41603,7.84033,7.28245,7.18337,7.5177,
-2.37264,-1.47422,-1.54877,-1.60599,-1.46954,0.239149,1.04786,1.60043,0.540653,1.5067,1.83213,0.56636,1.31159,2.69173,3.19115,3.59161,4.81401,4.18342,3.95622,4.36611,4.58547,4.22739,5.22518,6.05099,5.4394,5.44137,5.65176,5.5018,6.4807,7.04739,6.12551,6.908,6.65533,6.31375,7.09244,7.05761,7.51042,7.51586,7.55719,7.8663,
-3.07326,-1.79637,-2.98885,-1.80509,-0.676172,-0.61517,0.908621,1.39732,1.32057,1.93683,1.97966,1.24054,2.66124,2.91685,2.44082,2.59347,4.37844,3.22572,3.4752,4.40881,3.92289,4.639,4.89553,5.31519,5.7106,5.28596,5.51685,5.35084,5.64049,6.21721,6.29654,6.28344,6.83037,6.47647,6.93949,6.692,7.54118,7.42171,7.714,7.99073,
-1.91853,-1.51002,-1.51391,-1.4513,-0.761727,-2.01144,0.0756607,1.31393,2.98792,2.53456,0.699588,1.63182,1.78918,2.65513,3.09139,3.26215,4.57177,4.25766,4.35047,4.55005,4.48869,5.81323,5.44486,5.02656,5.67316,5.99967,6.31944,6.33281,5.64453,6.72697,6.47822,6.77599,7.14504,7.28608,7.22732,7.22405,7.87406,7.43256,8.03022,7.68157,
-0.780466,-0.248892,-0.446496,1.93644,3.29202,2.47799,1.93567,3.07772,2.66214,0.514604,2.187,3.51144,2.73347,1.51288,2.25946,3.24419,4.18021,4.04809,5.28194,5.17235,5.05589,5.12328,5.21758,3.93083,5.36145,5.63997,6.09152,5.83162,6.16318,6.0808,6.00556,6.28957,6.46736,6.85065,7.29096,7.51659,7.16771,6.92689,7.34987,7.80552,
-0.407567,-1.37043,1.22164,3.59689,4.59137,3.54403,0.744768,1.54619,1.53175,2.50343,2.94758,3.79687,2.38942,3.90276,4.74252,4.57506,4.06503,3.76905,4.87056,4.27525,4.97848,5.57335,5.25645,4.79684,5.66264,5.48474,5.46654,5.66745,5.50803,5.20884,5.33628,6.42362,6.23417,6.80331,7.26614,7.457,7.34143,7.21333,7.85239,7.53551,
-0.651543,-0.132926,0.906908,3.00649,3.54353,2.92301,3.14992,3.95015,2.4733,2.47966,3.17644,3.78394,3.01287,3.00208,3.31333,2.6558,4.36805,4.16192,4.91473,5.25114,5.22974,4.53731,4.32669,5.06418,5.08909,4.87398,5.96511,5.97137,6.49956,5.81902,5.84315,6.83088,6.80662,7.04651,7.28474,7.15616,7.16426,6.73184,7.93418,7.92097,
-2.51945,-2.2106,0.386107,3.68288,4.83555,4.47805,5.14321,6.00872,3.40996,2.51838,2.74114,2.23846,2.72939,3.46925,3.25863,3.05666,3.41836,3.19615,4.91146,5.2187,5.18182,4.86536,4.48084,4.47001,5.60795,6.43815,5.94213,6.84684,6.75085,6.62644,6.10586,6.0942,6.64257,7.04784,6.95626,7.41778,7.21345,7.15418,7.77819,7.72724,
-0.752264,-0.0198445,0.782256,2.71875,3.0695,5.23175,5.7479,6.49505,3.63783,2.13483,2.12189,2.41042,3.51205,3.09914,3.75149,3.32617,4.05459,4.56488,4.03301,5.05745,5.42571,5.26629,4.37374,4.9202,6.27316,5.82023,5.05681,6.70166,5.87765,6.02538,5.57237,5.77742,6.65212,7.01926,6.84424,7.09623,6.69962,7.51805,7.88991,7.70366,
-0.3582,-0.575714,-0.597495,1.24141,4.29767,5.86299,6.30301,6.4519,1.82559,0.594031,1.22266,2.09286,2.81783,3.35588,3.72485,3.67658,3.62954,3.99664,4.02474,4.89253,4.28265,4.2384,5.49125,4.65094,5.13499,5.93812,6.72575,5.52102,6.34481,6.34508,5.7827,6.88552,7.14395,7.44741,6.97449,7.18616,6.9215,7.26698,7.56059,7.13351,
-2.28682,-4.06831,-1.63598,-0.889564,3.82088,5.87344,6.97501,7.2001,3.02175,0.518094,2.32527,2.68557,1.59865,1.94071,1.87007,2.44257,3.82187,4.29069,4.5907,4.65991,4.98214,4.0995,5.15971,5.1138,5.603,5.31872,6.24736,5.71802,5.79962,5.79099,6.65043,7.09504,6.93723,7.51593,7.81483,7.59084,7.9069,7.18603,7.55654,7.77611,
-0.227896,0.513003,-1.18017,-1.71034,4.00313,6.1097,6.97177,7.39326,4.02645,0.456806,1.20435,3.08023,2.96466,2.59089,2.95682,3.64185,4.44731,5.08596,4.87535,4.24597,4.35988,4.49078,5.33333,5.54791,5.88031,6.24658,5.44372,5.26131,5.37575,5.92488,6.81145,6.2741,6.25098,7.18758,7.57389,7.28654,7.62765,7.69076,7.56815,7.47882,
0.377293,1.21197,0.252356,0.411639,3.74778,5.89035,6.72128,6.69354,4.09279,3.38091,3.34195,2.94091,2.11748,2.74649,4.84872,5.18558,7.70296,8.21694,3.89439,4.09331,4.22553,6.02483,4.96547,5.11415,6.08818,6.21221,6.54315,5.68212,5.94809,6.40045,6.63744,6.70493,6.29575,6.9829,7.68014,7.44541,7.75336,7.82201,7.76338,7.58749,
-1.45528,-0.64999,-0.247206,0.075393,4.23247,5.93121,6.67436,7.1011,6.8093,5.18506,2.22466,2.27594,2.49597,5.56046,8.39164,8.65428,8.72733,9.01007,4.50289,4.72217,4.89157,5.29935,4.51589,5.35487,5.79687,4.93621,6.28244,6.19798,5.92018,6.30318,6.52133,6.45658,7.03195,7.0903,7.70321,7.79946,7.84408,8.31696,8.18714,7.74236,
-1.07874,0.991799,0.126913,-0.288291,3.19834,4.65776,7.07243,7.39341,6.64906,5.24242,2.1289,2.82386,3.32426,6.61078,7.77543,8.47358,7.09266,6.54839,4.73045,5.60178,5.069,4.22081,4.39306,5.16687,5.93167,6.00191,5.91924,6.08215,6.39717,6.40278,7.05223,7.24568,6.72723,6.6053,6.70242,7.82762,7.49814,8.01019,7.81679,7.83068,
-0.0832089,1.22023,0.930794,-0.546032,2.51566,3.75701,6.53501,6.5724,5.16309,4.47224,1.96564,2.02,2.5747,7.27724,9.88921,10.0119,8.33961,6.82915,4.0486,4.96874,5.39549,4.85871,4.48952,4.69769,5.28451,5.74153,5.92076,5.98513,6.03237,6.65433,7.30406,6.58363,6.63582,6.78736,7.02994,7.43422,7.8644,7.26824,7.02569,7.68292,
-0.287107,1.46826,-0.0694285,-0.909098,1.837,3.44964,5.4807,5.18531,4.74216,4.63775,2.05214,1.94281,4.78972,7.68419,9.90119,10.3705,7.91061,6.46383,4.45437,3.10406,4.18432,4.17553,4.41416,5.44808,5.57219,5.27097,5.59296,6.13982,6.23121,5.75526,7.1385,6.85776,6.82147,6.76337,7.11327,7.52922,6.93259,7.67616,7.48995,8.13736,
-1.62445,1.03787,0.518922,0.0795303,2.25092,3.30984,4.40815,4.48597,4.23866,4.24307,1.93815,2.80798,5.44596,7.42496,8.31538,8.43792,6.18711,5.00118,4.88271,4.16541,3.8788,4.68421,4.68014,4.81837,5.202,5.68503,5.56141,5.68517,6.11279,6.01029,6.70762,7.29937,6.55779,6.72957,6.99756,7.11377,7.6362,7.78725,7.6567,7.69596,
-2.43354,-0.357098,-0.0786644,0.128453,2.26381,2.87692,3.33286,3.66615,3.09352,3.89005,2.9194,3.23062,4.61189,6.74224,6.70874,6.79163,5.248,3.47925,4.55814,4.40275,4.56667,5.52586,5.03328,5.07701,5.50433,6.31615,5.84828,6.24126,6.86946,6.77783,6.51577,7.92205,7.56374,7.47997,7.50058,7.45092,7.91666,7.6737,7.73024,7.65061,
-1.27183,-1.12127,-0.923112,-0.217487,1.22708,2.15224,3.96946,4.99703,2.75239,2.00737,2.87217,3.65813,6.50607,6.21614,5.94651,5.30928,4.15315,3.74699,4.3954,4.74106,5.1619,6.01044,5.39435,5.07303,5.61165,5.81106,5.41956,5.48034,6.67883,6.31867,6.08115,6.88923,7.04767,7.11279,6.72562,6.93179,7.75885,7.52669,6.96389,7.71757,
-0.984549,-1.91471,-1.95507,-0.618537,1.91329,2.24365,2.63795,5.44494,4.46837,2.11597,1.74865,4.23205,6.18684,6.43245,4.66104,3.50323,4.22995,3.707,3.8844,4.20217,4.24185,4.22247,4.23429,4.45429,5.18769,5.12173,5.57865,6.31999,6.76182,6.34589,6.61066,6.99358,7.49946,7.50821,6.40346,6.40485,7.12599,7.90048,7.07329,7.4613,
-1.39166,-2.20729,-0.268985,0.777712,1.19407,2.8274,4.17442,5.93261,5.6116,3.53746,1.86647,5.31265,5.65391,5.99891,6.10057,4.26184,3.48166,2.96254,3.09354,3.47217,4.89178,4.8248,4.92596,5.58818,5.7808,5.33786,5.82863,6.32411,6.60981,6.51216,7.12261,7.44357,7.74952,6.70215,7.18172,7.22797,6.77706,7.22035,7.13456,8.06133,
-2.19944,-2.77272,-0.65309,-0.0253856,0.177668,2.20034,5.39889,6.64384,6.61658,4.86922,2.84203,6.10282,6.95641,7.0206,6.62106,5.41141,4.25397,3.51634,3.80967,5.01927,5.07971,4.97463,3.57745,4.64992,6.06838,5.3514,6.52308,6.70042,6.43397,6.8512,7.09609,7.27914,7.37724,7.55674,7.61191,7.6662,7.30841,7.06551,7.44854,7.92988,
-0.406426,-0.898053,-0.88832,-0.893027,-0.777691,0.963196,5.53287,6.55654,7.23492,5.94214,3.03673,5.60023,6.94963,6.93629,6.17286,4.35112,2.89277,3.81126,3.32117,4.23384,4.81833,5.21625,5.58785,5.50273,5.76459,6.09588,5.48494,5.0811,5.27823,6.29198,6.98036,7.15747,7.19282,7.33149,7.42684,7.43917,7.68817,7.07629,7.93916,8.23128,
-0.281811,-0.034704,-0.542884,-0.555299,-0.607749,0.361539,4.35924,5.73886,6.74674,4.44177,2.00412,6.16109,6.12365,6.89315,6.14163,3.42982,3.71688,4.35518,3.42865,4.72993,5.39398,5.07957,5.90783,6.44031,5.49027,5.74628,6.40997,5.90715,6.57743,6.3363,6.33598,6.50291,7.13045,7.67506,7.29153,7.89514,7.25768,7.47115,7.69886,8.09256,
-1.33795,0.244505,-1.00923,-1.04656,-0.0441189,0.42131,4.50257,5.826,5.98768,3.63968,2.29021,6.01334,5.71747,5.11576,4.93833,3.86225,4.11549,4.89928,3.90312,4.74652,5.33086,4.00653,5.21359,5.62293,5.4067,5.88424,5.89308,6.4142,6.83815,6.41969,6.56301,6.2293,6.84651,7.56797,7.647,7.12178,7.35064,7.58069,7.15486,7.47856,
-1.67261,-0.583586,-1.27914,-0.778428,1.12404,1.90773,4.3879,6.01291,4.62991,2.78668,2.95171,5.35968,5.22008,5.02255,4.3543,4.00335,4.68256,5.13892,4.63234,4.56599,4.69577,4.68435,5.43326,5.54553,6.08819,6.57901,6.26024,6.24647,6.87922,6.91714,6.44999,7.02923,6.6867,6.82116,7.30172,7.43366,7.82372,7.46247,7.32994,7.70596,
-0.223764,-0.78384,-0.807286,-0.546464,-0.954937,0.680802,4.10495,5.54507,4.62278,2.37802,1.61211,3.98972,3.55255,3.49675,3.47941,3.86184,5.58226,4.55484,3.06088,4.55323,4.13194,4.65397,4.90327,6.00568,6.2247,5.75928,5.83665,4.99829,6.5412,6.97776,6.1982,6.94003,7.04904,6.74484,6.85501,6.6958,7.00278,7.16752,7.56009,7.97502,
-2.58646,-0.884941,-2.31672,-0.602083,-0.671155,-0.651961,0.431536,2.21346,2.34826,2.49873,1.94159,2.01371,2.4829,1.86796,2.30947,2.09178,4.51739,3.86167,4.23139,4.73553,4.09024,5.40497,4.91476,4.98468,5.70182,5.67672,6.01473,5.94008,5.75282,6.66762,6.38191,6.3875,6.7645,6.57907,6.67189,6.82409,7.87529,7.58132,7.68451,7.84502,
-2.02791,-1.23095,-0.630766,-0.920782,-1.49762,-1.83807,-0.0388259,1.38446,2.82511,1.82321,0.391923,1.14092,1.35898,2.62377,2.72612,3.36481,4.3002,3.63258,3.96978,4.23341,4.49005,5.22354,5.46299,4.63401,5.4792,5.56624,5.94235,5.93276,5.46322,6.28767,6.51439,6.7082,6.94141,7.43506,7.2367,6.94427,7.33559,7.13262,7.92487,7.70888,
-3.38743,0.268053,-0.0792793,-2.19647,-0.299994,0.632768,1.30034,1.99063,1.27886,1.54411,2.5046,2.47472,1.25806,2.49612,3.18923,2.77057,3.21595,3.60551,4.47829,3.871,4.60956,4.12402,3.79207,3.60127,4.5343,5.06806,5.93698,5.9026,4.90597,5.50441,5.59449,6.22101,5.77349,6.36336,7.13311,7.61346,7.69301,7.04711,7.37717,8.03791,
-1.33319,-1.23546,-0.327376,0.0388359,-0.788106,-0.769216,-1.65299,-0.0765699,0.229116,0.71398,2.41317,2.19814,1.63566,2.62558,3.62494,3.5205,4.42213,3.06219,3.69843,4.38727,5.20233,4.19127,4.45577,4.39754,5.00201,4.54273,5.30777,6.07704,5.72953,5.59681,5.88712,6.77428,6.88849,7.30099,6.92496,6.82246,6.98047,7.01893,7.85857,7.79034,
